"playerID","salary_ratio","points_ratio","total_first_place_votes","total_awards","total_GP","perc_starting","TotalBatGames","total_bat_games_post","BattingAverage","AvgRunsPerGame","AvgHomeRunsPerGame","AvgRBIsPerGame","AvgNoStrikeoutsPerGame","TotalPitGames","total_pit_games_post","WinLossRatio","AvgERA","AvgSO","AvgCG","AvgSHO","TotalFieGames","total_fie_games_post","avg_PO","avg_A","avg_E","avg_DP","avg_ZR","class"
"papeljo01","2.33","0.4500","0","1","4","0.0000","689","18","0","0.0000","0.0000","0.0000","1.0000","689","18","1.1389","0.047678","1.1727","0.0000","0.0000","689","18","0.0537","0.0653","0.0131","0.0015","0.000000","0"
"parkeda01","2.19","0.3447","27","15","6","0.6667","2466","30","0.2898","0.5158","0.1375","0.6054","0.3767","0","0","0","0","0","0","0","1887","18","2.0927","0.0806","0.0763","0.0249","0.000000","0"
"parrila01","1.24","0.3583","1","0","2","0.0000","1891","14","0.2634","0.4495","0.1354","0.5246","0.2813","0","0","0","0","0","0","0","1466","12","1.1596","1.3492","0.1330","0.1269","0.000000","0"
"parrila02","1.79","0.0850","0","11","7","0.2857","1988","8","0.2522","0.4306","0.1630","0.5382","0.2319","0","0","0","0","0","0","0","1854","8","5.3074","0.5318","0.0529","0.0841","0.000000","0"
"peavyja01","2.78","0.4227","32","4","2","0.5000","393","9","0.1676","0.1221","0.0076","0.0840","0.5802","388","9","1.2063","0.169665","5.6881","0.0387","0.0155","388","9","0.4716","0.6959","0.0412","0.0515","0.000000","0"
"penaca01","1.46","0.1180","0","4","0","0","1493","19","0.2316","0.4990","0.1916","0.5479","-0.0563","0","0","0","0","0","0","0","1380","19","7.8986","0.6565","0.0514","0.8261","0.000000","0"
"penato01","1.63","0.0413","0","5","5","0.0000","1988","29","0.2600","0.3355","0.0538","0.3561","0.5744","0","0","0","0","0","0","0","1967","28","5.7245","0.5333","0.0600","0.0798","0.000000","0"
"pendlte01","1.59","0.4504","16","5","1","1.0000","1893","66","0.2698","0.4496","0.0740","0.4997","0.4828","0","0","0","0","0","0","0","1786","55","0.7760","2.1786","0.1333","0.1747","0.000000","0"
"pennybr01","1.49","0.0875","0","0","2","0.5000","351","9","0.1569","0.0769","0.0085","0.0969","0.5071","349","9","1.1980","0.201948","3.6476","0.0115","0.0057","349","9","0.3782","0.6648","0.0229","0.0630","0.000000","0"
"peraljh01","1.75","0.0405","0","0","3","0.3333","1798","58","0.2669","0.4677","0.1123","0.4855","0.1935","0","0","0","0","0","0","0","1760","57","1.3108","2.6670","0.0852","0.5591","0.000000","0"
"percitr01","1.73","0.0470","1","0","3","0.0000","703","9","0.0000","0.0000","0.0000","0.0000","0.9929","703","9","0.8140","0.069758","1.1110","0.0000","0.0000","703","9","0.0413","0.0327","0.0028","0.0014","0.000000","0"
"pettian01","3.47","0.0924","12","3","2","0.0000","533","44","0.1378","0.0113","0.0019","0.0244","0.8762","531","44","1.6732","0.129228","4.6102","0.0490","0.0075","531","44","0.2448","1.0226","0.0659","0.0659","0.000000","0"
"phillbr01","2.24","0.0234","0","5","3","0.3333","1902","9","0.2750","0.5284","0.1109","0.5000","0.4259","0","0","0","0","0","0","0","1866","9","1.9062","2.6640","0.0589","0.5997","0.000000","0"
"phillto02","1.71","0.0255","0","0","0","0","2161","13","0.2656","0.6016","0.0740","0.3790","0.3063","0","0","0","0","0","0","0","2291","18","1.5557","1.5238","0.1030","0.2846","0.000000","0"
"pierrju01","1.49","0.0464","0","0","0","0","1994","26","0.2946","0.5391","0.0090","0.2593","0.7598","0","0","0","0","0","0","0","1831","23","2.1185","0.0240","0.0218","0.0076","0.000000","0"
"pierzaj01","1.25","0.0026","0","1","1","0.0000","2059","32","0.2802","0.3919","0.0913","0.4415","0.5653","0","0","0","0","0","0","0","1936","32","6.5083","0.4251","0.0351","0.0522","0.000000","0"
"plesada01","1.07","0.0077","0","0","3","0.0000","1064","1","0.0667","0.0000","0.0000","0.0000","0.9906","1064","1","0.9155","0.071015","0.9784","0.0000","0.0000","1064","1","0.0085","0.0940","0.0028","0.0056","0.000000","0"
"polanpl01","1.25","0.0077","0","6","1","1.0000","1927","38","0.2969","0.5236","0.0540","0.3752","0.7208","0","0","0","0","0","0","0","1906","36","1.4517","2.3636","0.0399","0.4795","0.000000","0"
"porteda02","1.01","0.1262","2","3","3","0.3333","1782","37","0.2472","0.4293","0.1055","0.4635","0.4248","0","0","0","0","0","0","0","1511","36","4.4785","0.4997","0.0887","0.0702","0.000000","0"
"posadjo01","3.16","0.3903","5","10","5","0.4000","1829","125","0.2731","0.4921","0.1504","0.5823","0.2056","0","0","0","0","0","0","0","1617","119","6.3123","0.4422","0.0569","0.0643","0.000000","0"
"puhlte01","1.78","0","0","0","0","0","1531","13","0.2803","0.4415","0.0405","0.2841","0.6688","0","0","0","0","0","0","0","1304","10","1.9824","0.0437","0.0138","0.0146","0.000000","0"
"putzjj01","1.19","0.0306","0","1","1","0.0000","572","3","0","0.0000","0.0000","0.0000","1.0000","572","3","1.1212","0.074773","1.0472","0.0000","0.0000","572","3","0.0490","0.1259","0.0035","0.0087","0.000000","0"
"quiseda01","2.64","0.2624","27","10","2","0.0000","674","18","0.1667","0.0000","0.0000","0.0015","0.9985","674","18","1.2174","0.072507","0.5623","0.0000","0.0000","674","18","0.1439","0.3917","0.0193","0.0326","0.000000","0"
"radkebr01","2.67","0.0298","0","0","1","0.0000","378","6","0.1034","0.0000","0.0000","0.0000","0.9762","378","6","1.0647","0.135291","3.8810","0.0979","0.0265","378","6","0.5635","0.8307","0.0185","0.0661","0.000000","0"
"ramirar01","2.96","0.0875","0","2","3","0.6667","2194","19","0.2831","0.5005","0.1759","0.6459","0.4357","0","0","0","0","0","0","0","2117","19","0.5782","1.7137","0.1162","0.1379","0.000000","0"
"ramirma02","5.03","0.2775","6","19","9","0.6667","2302","111","0.3122","0.6707","0.2411","0.7954","0.2124","0","0","0","0","0","0","0","1939","111","1.6534","0.0665","0.0387","0.0093","0.000000","0"
"randowi01","1.38","0.0191","0","4","5","0.8000","2202","47","0.2756","0.5627","0.0245","0.3120","0.6935","0","0","0","0","0","0","0","2153","46","2.2569","2.9443","0.1101","0.7185","0.000000","0"
"rayjo01","1.75","0.4750","6","2","1","0.0000","1353","0","0.2895","0.4464","0.0392","0.4390","0.7568","0","0","0","0","0","0","0","1317","0","2.0934","2.9127","0.0934","0.6287","0.000000","0"
"reardje01","1.82","0.0393","0","3","2","0.0000","880","18","0.0877","0.0000","0.0000","0.0023","0.9568","880","18","0.9481","0.067375","0.9966","0.0000","0.0000","880","18","0.0500","0.0852","0.0125","0.0045","0.000000","0"
"remyje01","1.01","0","0","0","0","0","1154","0","0.2752","0.5243","0.0061","0.2851","0.6499","0","0","0","0","0","0","0","1120","0","2.0473","2.8955","0.0982","0.6643","0.000000","0"
"renteed01","2.29","0.0956","10","10","5","0.6000","2152","66","0.2858","0.5576","0.0651","0.4289","0.4507","0","0","0","0","0","0","0","2119","66","1.3997","2.6928","0.1284","0.5753","0.000000","0"
"reuscri01","1.56","0.1121","9","4","3","0.3333","579","8","0.1677","0.1416","0.0069","0.1364","0.4525","557","8","1.1204","0.131741","3.6176","0.1831","0.0467","557","8","0.5889","1.1975","0.0521","0.0700","0.000000","0"
"reussje01","1.69","0.0745","1","0","2","0.5000","631","11","0.1670","0.1125","0.0016","0.0919","0.3138","628","11","1.1518","0.154873","3.0366","0.2022","0.0621","628","11","0.2707","0.9602","0.0669","0.0605","0.000000","0"
"reyesjo01","2.62","0.0625","0","2","1","1.0000","1877","11","0.2831","0.6287","0.0773","0.3831","0.5131","1","0","0","54.000000","0.0000","0.0000","0.0000","1828","11","1.2423","2.5853","0.1100","0.5284","0.000000","0"
"reynosh01","1.93","0.0071","0","0","0","0","306","5","0.1410","0.1111","0.0163","0.1405","0.1928","305","5","1.1875","0.177180","4.6000","0.0656","0.0230","305","5","0.3967","0.9410","0.0295","0.0754","0.000000","0"
"rhodear01","0.97","0.0128","0","0","0","0","903","29","0.1667","0.0000","0.0000","0.0000","0.9945","900","29","1.2429","0.098378","1.2800","0.0056","0.0033","900","29","0.0422","0.1389","0.0100","0.0089","0.000000","0"
"rhoderi01","1.60","0.0167","0","3","1","0.0000","427","4","0.2378","0.1358","0.0211","0.1756","0.7330","413","4","1.2080","0.145472","3.4358","0.1671","0.0412","413","4","0.4189","0.9346","0.0145","0.0557","0.000000","0"
"righeda01","2.20","0.3244","23","5","2","0.0000","718","4","0.1818","0.0000","0.0000","0.0014","0.9916","718","4","1.0380","0.105696","1.5487","0.0181","0.0028","718","4","0.0487","0.2089","0.0167","0.0139","0.000000","0"
"rijojo01","2.95","0.0294","1","2","0","0","377","4","0.1910","0.0663","0.0053","0.0769","0.7321","376","4","1.2747","0.129867","4.2713","0.0585","0.0106","376","4","0.3830","0.6596","0.0372","0.0319","0.000000","0"
"roberbr01","1.83","0.0128","0","1","2","0.5000","1418","0","0.2761","0.5994","0.0684","0.3822","0.4048","0","0","0","0","0","0","0","1357","0","1.6713","2.8430","0.0715","0.6455","0.000000","0"
"rodrial01","7.11","0.3482","67","31","11","0.9091","2784","76","0.2948","0.7259","0.2500","0.7493","0.1785","0","0","0","0","0","0","0","2468","72","1.1268","2.3019","0.0952","0.4295","0.000000","0"
"rodrifr03","1.82","0.2229","1","4","6","0.0000","948","26","0.5000","0.0000","0.0000","0.0000","0.9989","948","26","0.9811","0.054335","1.2046","0.0000","0.0000","948","26","0.0738","0.0686","0.0042","0.0032","0.000000","0"
"rogerke01","2.41","0.0094","0","5","3","0.3333","763","12","0.1364","0.0066","0.0000","0.0052","0.9672","762","12","1.4038","0.117690","2.5827","0.0472","0.0118","762","12","0.3386","0.9751","0.0577","0.0853","0.000000","0"
"rolliji01","1.96","0.1888","16","7","3","0.3333","2275","50","0.2641","0.6246","0.1015","0.4114","0.4444","0","0","0","0","0","0","0","2228","48","1.3384","2.7554","0.0691","0.5606","0.000000","0"
"rosepe01","1.52","0.2457","37","16","16","0.5000","3562","67","0.3029","0.6078","0.0449","0.3689","0.6791","0","0","0","0","0","0","0","3528","66","3.5130","0.9493","0.0604","0.3070","0.000000","0"
"sexsori01","2.64","0.0333","0","0","2","0.0000","1367","9","0.2610","0.5472","0.2238","0.6898","0.0395","0","0","0","0","0","0","0","1308","8","7.5214","0.7263","0.0466","0.7271","0.000000","0"
"sheffga01","4.48","0.3424","8","9","9","0.2222","2576","44","0.2917","0.6351","0.1976","0.6506","0.5454","0","0","0","0","0","0","0","2212","44","1.4806","0.5606","0.0773","0.0610","0.000000","0"
"shielja02","2.04","0.0640","0","0","0","0","411","11","0.1690","0.0365","0.0000","0.0146","0.8637","407","11","1.0432","0.144939","5.4889","0.0565","0.0221","407","11","0.4595","0.6953","0.0737","0.0541","0.000000","0"
"sierrru01","2.12","0.1745","6","3","4","0.2500","2186","31","0.2675","0.4959","0.1400","0.6048","0.4332","0","0","0","0","0","0","0","1622","10","1.8194","0.0666","0.0580","0.0142","0.000000","0"
"smithlo01","1.53","0.2677","12","1","1","0.0000","1613","63","0.2878","0.5635","0.0608","0.3304","0.4737","0","0","0","0","0","0","0","1356","45","1.7611","0.0745","0.0678","0.0133","0.000000","0"
"snowjt01","1.49","0.0026","0","6","0","0","1716","28","0.2675","0.4650","0.1101","0.5111","0.3345","0","0","0","0","0","0","0","1656","28","7.7627","0.6135","0.0380","0.7838","0.000000","0"
"soriaal01","3.78","0.1927","2","8","6","0.6667","1975","44","0.2703","0.5833","0.2086","0.5868","0.0871","0","0","0","0","0","0","0","1879","44","1.8393","1.1698","0.0899","0.2693","0.000000","0"
"sosasa01","4.39","0.2816","32","16","6","0.8333","2354","15","0.2732","0.6266","0.2587","0.7082","0.0204","0","0","0","0","0","0","0","2203","15","2.0527","0.0649","0.0581","0.0118","0.000000","0"
"sotoma01","2.59","0.0980","2","0","3","0.3333","303","1","0.1321","0.1056","0.0033","0.0792","0.4521","297","1","1.0870","0.156869","4.8788","0.2424","0.0438","297","1","0.3199","0.6835","0.0741","0.0269","0.000000","0"
"speiech01","0.70","0.0030","0","1","2","0.5000","2260","17","0.2458","0.3407","0.0496","0.3186","0.5628","0","0","0","0","0","0","0","2224","15","1.4901","2.8143","0.1295","0.5040","0.000000","0"
"stairma01","0.49","0.0051","0","0","0","0","1895","17","0.2625","0.4063","0.1398","0.4744","0.4079","0","0","0","0","0","0","0","1071","2","2.9496","0.2007","0.0373","0.1858","0.000000","0"
"staubru01","0.63","0.0601","0","1","4","0.2500","2951","11","0.2794","0.4029","0.0989","0.4968","0.6991","0","0","0","0","0","0","0","2101","10","3.1280","0.1913","0.0666","0.1456","0.000000","0"
"steinte01","2.12","0.0026","0","1","3","0.6667","1546","25","0.2706","0.4127","0.1048","0.4819","0.3933","0","0","0","0","0","0","0","1480","23","5.3034","0.4399","0.0676","0.0750","0.000000","0"
"stewada01","2.55","0.1498","6","6","1","1.0000","523","22","0.1961","0.0096","0.0000","0.0076","0.9675","523","22","1.3023","0.147075","3.3289","0.1052","0.0172","523","22","0.3767","0.4436","0.0497","0.0402","0.000000","0"
"stiebda01","2.04","0.0271","5","2","7","0.2857","454","5","0.0000","0.0044","0.0000","0.0000","1.0000","443","5","1.2847","0.135530","3.7675","0.2325","0.0677","444","5","0.6126","1.1104","0.0495","0.1014","0.000000","0"
"stottto01","3.04","0","0","2","0","0","373","15","0.2066","0.0617","0.0027","0.0295","0.7507","372","15","1.1405","0.182554","4.2661","0.0672","0.0161","372","15","0.4462","0.7016","0.0484","0.0511","0.000000","0"
"strawda01","2.69","0.4645","25","5","6","0.8333","1583","40","0.2586","0.5673","0.2116","0.6317","0.1459","0","0","0","0","0","0","0","1384","29","1.8172","0.0549","0.0448","0.0173","0.000000","0"
"streehu01","1.45","0.1041","15","1","0","0","668","10","0.0000","0.0000","0.0000","0.0000","0.9985","668","10","1.2353","0.058608","0.9955","0.0000","0.0000","668","10","0.0644","0.1452","0.0075","0.0120","0.000000","0"
"sundbji01","1.38","0.0681","1","8","2","0.0000","1962","14","0.2480","0.3165","0.0484","0.3180","0.5092","0","0","0","0","0","0","0","1930","14","5.0637","0.5218","0.0420","0.0751","0.000000","0"
"surhobj01","1.33","0.0026","0","0","1","0.0000","2313","27","0.2817","0.4591","0.0813","0.4985","0.6373","0","0","0","0","0","0","0","2171","24","3.0682","0.4546","0.0507","0.1078","0.000000","0"
"sutclri01","2.71","0.3189","49","8","2","0.0000","466","3","0.1815","0.0901","0.0086","0.1180","0.6931","457","3","1.2302","0.161707","3.6740","0.1575","0.0394","457","3","0.4617","0.8840","0.0372","0.0547","0.000000","0"
"sweenmi01","2.03","0.0306","0","1","4","0.0000","1454","1","0.2968","0.5220","0.1479","0.6252","0.5784","0","0","0","0","0","0","0","789","0","7.6236","0.6527","0.0887","0.6996","0.000000","0"
"swishni01","2.09","0.0429","0","0","1","0.0000","1527","47","0.2492","0.5272","0.1604","0.5259","0.1009","1","0","0","0.000000","1.0000","0.0000","0.0000","1481","48","3.5463","0.2107","0.0419","0.2167","0.000000","0"
"tananfr01","1.77","0.0433","0","2","1","0.0000","639","2","0.1525","0.0047","0.0000","0.0078","0.9812","638","2","1.0169","0.135376","4.3464","0.2241","0.0533","638","2","0.3542","1.0000","0.0298","0.0627","0.000000","0"
"tartada01","3.47","0.0498","0","0","1","1.0000","1406","0","0.2726","0.5377","0.1863","0.6579","0.0313","0","0","0","0","0","0","0","977","0","1.6981","0.2190","0.0645","0.0522","0.000000","0"
"teixema01","4.62","0.1212","1","9","3","0.6667","1862","40","0.2685","0.5902","0.2197","0.6971","0.2261","0","0","0","0","0","0","0","1816","40","8.2539","0.5430","0.0347","0.7808","0.000000","0"
"tejadmi01","2.36","0.1726","22","5","6","0.1667","2171","20","0.2854","0.5666","0.1414","0.5997","0.5030","0","0","0","0","0","0","0","2140","20","1.4192","2.8939","0.1280","0.6173","0.000000","0"
"tekulke01","1.96","0.1239","2","0","0","0","1050","9","0.0826","0.0076","0.0000","0.0019","0.9419","1050","9","1.0444","0.062219","0.7419","0.0000","0.0000","1051","9","0.0885","0.3111","0.0124","0.0162","0.000000","0"
"templga01","1.71","0.0372","0","5","2","0.0000","2079","10","0.2715","0.4295","0.0337","0.3502","0.4747","0","0","0","0","0","0","0","2010","10","1.7667","3.0239","0.1920","0.5851","0.000000","0"
"tettlmi01","1.73","0","0","6","2","0.0000","1485","4","0.2410","0.4788","0.1650","0.4929","0.1199","0","0","0","0","0","0","0","1139","0","4.3468","0.3582","0.0483","0.0957","0.000000","0"
"tewksbo01","1.51","0.1833","0","0","1","0.0000","304","0","0.1316","0.0658","0.0000","0.0625","0.5132","302","0","1.0784","0.211556","2.6887","0.1026","0.0232","302","0","0.4570","1.1391","0.0331","0.0927","0.000000","0"
"thomago01","1.51","0.1671","0","1","1","0.0000","1435","17","0.2247","0.4746","0.1868","0.5449","0.0669","0","0","0","0","0","0","0","1167","15","2.5313","0.0480","0.0437","0.0129","0.000000","0"
"thompro01","1.99","0.1113","0","3","0","0","1304","16","0.2574","0.5146","0.0913","0.3512","0.2431","0","0","0","0","0","0","0","1280","15","2.0398","2.8945","0.0859","0.6820","0.000000","0"
"thornan01","2.47","0.0213","0","3","2","0.0000","1565","0","0.2536","0.5061","0.1617","0.5719","0.4562","0","0","0","0","0","0","0","743","0","8.3970","0.6756","0.0700","0.7510","0.000000","0"
"timlimi01","1.16","0.0143","0","1","0","0","1059","46","0.0000","0.0000","0.0000","0.0000","0.9962","1058","46","1.0274","0.073885","0.8242","0.0000","0.0000","1058","46","0.0955","0.1777","0.0132","0.0132","0.000000","0"
"trillma01","1.07","0.0417","1","9","4","0.5000","1780","17","0.2625","0.3360","0.0343","0.3208","0.5831","0","0","0","0","0","0","0","1729","16","2.3002","2.8080","0.0977","0.5951","0.000000","0"
"tudorjo01","1.88","0.2763","0","1","0","0","289","11","0.1536","0.0761","0.0000","0.0623","0.5848","281","11","1.6250","0.156406","3.5160","0.1779","0.0569","281","11","0.3025","1.1423","0.0391","0.0961","0.000000","0"
"utleych01","2.81","0.1442","0","6","5","1.0000","1937","68","0.2749","0.5694","0.1337","0.5292","0.3841","0","0","0","0","0","0","0","1799","62","2.0723","2.5420","0.0828","0.5664","0.000000","0"
"valenfe01","1.66","0.2016","36","9","5","0.2000","474","9","0.1998","0.1181","0.0211","0.1772","0.6941","453","9","1.1307","0.161060","4.5784","0.2494","0.0684","455","9","0.4440","1.2879","0.0659","0.0681","0.000000","0"
"valvejo01","1.26","0.0415","0","4","1","0.0000","626","14","0.5000","0.0016","0.0000","0.0000","0.9984","626","14","0.8182","0.069201","1.1054","0.0000","0.0000","626","14","0.0543","0.0399","0.0128","0.0032","0.000000","0"
"vanslan01","2.69","0.3036","0","10","2","0.5000","1658","31","0.2735","0.5036","0.0989","0.4777","0.3589","0","0","0","0","0","0","0","1643","31","2.3877","0.1595","0.0335","0.0676","0.000000","0"
"varitja01","1.87","0.0077","0","3","2","0.5000","1546","63","0.2563","0.4295","0.1248","0.4897","0.2135","0","0","0","0","0","0","0","1488","62","6.8320","0.3636","0.0464","0.0484","0.000000","0"
"vaughgr01","3.14","0.3415","0","2","2","0.0000","1731","14","0.2417","0.5875","0.2051","0.6193","0.1259","0","0","0","0","0","0","0","1266","9","1.9889","0.0513","0.0300","0.0079","0.000000","0"
"vaughmo01","4.63","0.2530","12","3","2","0.5000","1512","7","0.2928","0.5694","0.2169","0.7037","0.0549","0","0","0","0","0","0","0","1305","7","8.3885","0.5387","0.1065","0.8575","0.000000","0"
"venturo01","3.03","0.1214","0","6","2","0.0000","2079","37","0.2668","0.4839","0.1414","0.5685","0.4329","1","0","0","0.000000","0.0000","0.0000","0.0000","2052","36","1.0794","1.7622","0.1106","0.2096","0.000000","0"
"victosh01","1.78","0.0205","0","6","1","1.0000","1299","60","0.2752","0.5627","0.0831","0.3764","0.5181","0","0","0","0","0","0","0","1219","59","2.1436","0.0623","0.0123","0.0189","0.000000","0"
"violafr01","3.27","0.2178","27","6","3","0.3333","421","5","0.1405","0.0190","0.0000","0.0143","0.9026","421","5","1.1733","0.159335","4.3800","0.1758","0.0380","421","5","0.1995","0.8812","0.0760","0.0451","0.000000","0"
"vizquom01","1.33","0.0077","0","12","3","0.0000","2968","57","0.2718","0.4869","0.0270","0.3204","0.6338","0","0","0","0","0","0","0","2940","57","1.4517","2.7381","0.0646","0.6112","0.000000","0"
"vuckope01","1.13","0.1577","14","1","0","0","286","6","0.1587","0.0524","0.0000","0.0455","0.8287","286","6","1.3478","0.178601","3.0839","0.1329","0.0280","286","6","0.3042","0.7762","0.0734","0.0524","0.000000","0"
"wagnebi02","2.59","0.0255","0","1","5","0.0000","854","14","0.1000","0.0012","0.0000","0.0012","0.9859","853","14","1.1750","0.043705","1.4021","0.0000","0.0000","853","14","0.0387","0.1008","0.0059","0.0023","0.000000","0"
"wakefti01","1.40","0.1196","2","1","0","0","630","18","0.1171","0.0063","0.0016","0.0063","0.9254","627","18","1.1111","0.133365","3.4386","0.0526","0.0096","627","18","0.3620","0.5247","0.0478","0.0463","0.000000","0"
"walketo04","0.59","0","0","0","0","0","1288","15","0.2890","0.5023","0.0831","0.4231","0.5567","0","0","0","0","0","0","0","1152","14","1.9436","2.3898","0.0833","0.4957","0.000000","0"
"wallati01","2.06","0.1927","1","7","5","0.0000","2212","11","0.2574","0.4105","0.1175","0.5086","0.4091","2","0","0","4.500000","0.0000","0.0000","0.0000","2192","9","1.1601","1.8545","0.1127","0.1702","0.000000","0"
"washicl01","1.49","0.0655","0","0","2","0.0000","1912","15","0.2776","0.4843","0.0858","0.4310","0.3379","0","0","0","0","0","0","0","1685","13","1.8979","0.0617","0.0540","0.0131","0.000000","0"
"wathajo01","0.92","0.0026","0","0","0","0","860","18","0.2619","0.3547","0.0244","0.3035","0.6919","0","0","0","0","0","0","0","832","14","4.0721","0.3413","0.0625","0.1478","0.000000","0"
"weaveje02","2.72","0.1795","0","0","2","0.5000","331","7","0.0727","0.0091","0.0000","0.0030","0.9245","331","7","1.5306","0.141329","4.8973","0.0423","0.0242","331","7","0.3112","0.5196","0.0483","0.0242","0.000000","0"
"weisswa01","1.43","0.7357","17","1","1","1.0000","1495","46","0.2576","0.4167","0.0167","0.2582","0.5599","0","0","0","0","0","0","0","1462","46","1.4063","2.7408","0.1300","0.5841","0.000000","0"
"welchbo01","2.85","0.2150","15","3","2","0.5000","520","17","0.1512","0.0500","0.0038","0.0577","0.6712","506","17","1.4452","0.120830","3.8913","0.1206","0.0553","507","17","0.4793","0.7771","0.0513","0.0592","0.000000","0"
"wellsda01","1.86","0.0771","0","3","3","0.6667","660","27","0.1292","0.0121","0.0000","0.0076","0.9106","660","27","1.5223","0.150742","3.3348","0.0818","0.0182","660","27","0.2258","0.6833","0.0455","0.0379","0.000000","0"
"wellsve01","3.12","0.1110","1","7","3","0.3333","1731","0","0.2701","0.5373","0.1560","0.5534","0.4477","0","0","0","0","0","0","0","1662","0","2.2455","0.0445","0.0150","0.0084","0.000000","0"
"werthja01","2.53","0.0524","0","0","1","0.0000","1583","63","0.2671","0.5578","0.1447","0.5047","0.0840","0","0","0","0","0","0","0","1506","64","1.9050","0.0598","0.0292","0.0146","0.000000","0"
"wettejo01","2.78","0.0073","0","3","2","0.0000","618","17","0.1667","0.0065","0.0016","0.0129","0.9693","618","17","1.0667","0.053900","1.3010","0.0000","0.0000","618","17","0.0437","0.0971","0.0194","0.0032","0.000000","0"
"whitalo01","2.56","0.2500","21","10","4","0.7500","2390","13","0.2764","0.5799","0.1021","0.4536","0.5402","0","0","0","0","0","0","0","2308","13","2.0672","2.8826","0.0819","0.6616","0.000000","0"
"whitede03","2.22","0.0376","0","7","3","0.0000","1941","49","0.2633","0.5796","0.1072","0.4359","0.2138","0","0","0","0","0","0","0","1867","48","2.5383","0.0520","0.0380","0.0123","0.000000","0"
"whitefr01","1.87","0","0","11","5","0.2000","2324","42","0.2552","0.3924","0.0688","0.3812","0.5546","0","0","0","0","0","0","0","2324","42","2.1274","2.8524","0.0886","0.6278","0.000000","0"
"whitero02","1.25","0","0","0","1","0.0000","1474","4","0.2836","0.5129","0.1343","0.5210","0.3725","0","0","0","0","0","0","0","1246","3","2.0602","0.0401","0.0281","0.0112","0.000000","0"
"willibe02","3.80","0.0846","0","8","4","0.2500","2076","121","0.2969","0.6580","0.1382","0.6055","0.4162","0","0","0","0","0","0","0","1924","118","2.4480","0.0338","0.0249","0.0094","0.000000","0"
"willima04","3.90","0.4770","2","12","3","0.6667","1866","51","0.2683","0.5343","0.2026","0.6527","0.2696","0","0","0","0","0","0","0","1877","55","0.8125","1.9563","0.1018","0.2056","0.000000","0"
"willimi02","2.13","0.0747","0","0","1","0.0000","619","9","0.1875","0.0032","0.0016","0.0065","0.9935","619","9","0.7759","0.085283","1.0662","0.0000","0.0000","619","9","0.0226","0.1212","0.0275","0.0065","0.000000","0"
"williwo02","1.80","0","0","0","1","0.0000","443","8","0.1944","0.1174","0.0090","0.0971","0.5869","424","8","1.1379","0.153325","3.4906","0.0236","0.0047","424","8","0.3750","0.5943","0.0425","0.0542","0.000000","0"
"wilsowi02","1.66","0.1665","1","3","2","0.0000","2154","38","0.2855","0.5427","0.0190","0.2716","0.4689","0","0","0","0","0","0","0","2031","38","2.4914","0.0374","0.0330","0.0074","0.000000","0"
"winnra01","1.38","0","0","0","1","0.0000","1717","0","0.2844","0.5026","0.0641","0.3856","0.4118","0","0","0","0","0","0","0","1606","0","2.2958","0.0486","0.0193","0.0081","0.000000","0"
"wittbo01","1.34","0","0","0","0","0","438","4","0.1406","0.0046","0.0023","0.0114","0.9429","430","4","0.9045","0.222209","4.5465","0.1093","0.0256","430","4","0.3442","0.6837","0.0698","0.0651","0.000000","0"
"wittmi01","2.51","0.1086","0","0","0","0","341","3","0","0.0000","0.0000","0.0000","1.0000","341","3","1.0086","0.163959","4.0264","0.2111","0.0323","341","3","0.4311","0.8739","0.0674","0.0616","0.000000","0"
"womacto01","1.10","0.0094","0","0","1","0.0000","1303","40","0.2726","0.5672","0.0276","0.2824","0.5019","0","0","0","0","0","0","0","1250","40","1.6352","2.2240","0.1072","0.4608","0.000000","0"
"woodke02","1.87","0.8000","16","1","1","0.0000","449","15","0.1705","0.0512","0.0156","0.0713","0.7461","446","15","1.1467","0.134484","3.5471","0.0247","0.0112","446","15","0.1637","0.2758","0.0202","0.0291","0.000000","0"
"worreto01","2.20","0.1336","23","3","2","0.0000","617","15","0.0741","0.0016","0.0000","0.0000","0.9676","617","15","0.9615","0.058979","1.0178","0.0000","0.0000","621","16","0.0483","0.1320","0.0064","0.0145","0.000000","0"
"wrighda03","3.01","0.1763","0","6","7","0.7143","1585","24","0.2963","0.5987","0.1527","0.6120","0.1849","0","0","0","0","0","0","0","1574","24","0.6912","1.8729","0.1207","0.1506","0.000000","0"
"yeagest01","1.02","0","0","1","0","0","1269","38","0.2277","0.2813","0.0804","0.3231","0.4279","0","0","0","0","0","0","0","1230","38","4.9675","0.5480","0.0715","0.0610","0.000000","0"
"youklke01","1.97","0.4477","2","2","3","0.3333","1061","29","0.2809","0.6155","0.1414","0.5825","0.2196","0","0","0","0","0","0","0","1101","30","4.4714","1.0327","0.0481","0.4659","0.000000","0"
"younger01","1.17","0","0","2","1","0.0000","1730","7","0.2829","0.5757","0.0457","0.3139","0.7329","0","0","0","0","0","0","0","1557","6","1.9428","2.3231","0.1028","0.5061","0.000000","0"
"youngmi02","2.59","0.1133","1","3","6","0.1667","1970","43","0.2999","0.5772","0.0939","0.5228","0.3731","0","0","0","0","0","0","0","1817","27","1.7006","2.3770","0.0881","0.5581","0.000000","0"
